,session_id,month,weekYear,season,item_id,duration,timestamps,item_ids,durations
116,32997.0,3.0,10,1.0,"[8956.0, 3362.0, 27134.0]","[1.0, 1.0, 104.0]","[1583581842.695, 1583583282.936, 1583583689.825]","[[8956.0, 3362.0, 27134.0, 8956.0], [27134.0, 8956.0, 3362.0, 27134.0]]","[[1.0, 1.0, 104.0, 1.0], [104.0, 1.0, 1.0, 104.0]]"
117,33609.0,12.0,50,4.0,"[17487.0, 8090.0]","[1.0, 1.0]","[1607342314.526, 1607343338.663]","[[17487.0, 8090.0, 17487.0, 8090.0]]","[[1.0, 1.0, 1.0, 1.0]]"
118,34208.0,9.0,36,3.0,"[12090.0, 11325.0]","[1.0, 1.0]","[1598989303.593, 1598989333.297]","[[12090.0, 11325.0, 12090.0, 11325.0]]","[[1.0, 1.0, 1.0, 1.0]]"
119,34379.0,5.0,21,1.0,"[18492.0, 14825.0]","[1.0, 1.0]","[1590048441.826, 1590048491.103]","[[18492.0, 14825.0, 18492.0, 14825.0]]","[[1.0, 1.0, 1.0, 1.0]]"
120,34428.0,8.0,35,2.0,"[21847.0, 15949.0]","[1.0, 1.0]","[1598386498.166, 1598386584.036]","[[21847.0, 15949.0, 21847.0, 15949.0]]","[[1.0, 1.0, 1.0, 1.0]]"
121,34494.0,5.0,22,1.0,"[16314.0, 2018.0]","[185.0, 124.0]","[1590788018.248, 1590788025.087]","[[16314.0, 2018.0, 16314.0, 2018.0]]","[[185.0, 124.0, 185.0, 124.0]]"
122,34767.0,7.0,27,2.0,"[27648.0, 16762.0]","[1.0, 1.0]","[1593694808.635, 1593701845.843]","[[27648.0, 16762.0, 27648.0, 16762.0]]","[[1.0, 1.0, 1.0, 1.0]]"
123,35172.0,1.0,03,4.0,"[27973.0, 17151.0]","[1.0, 1.0]","[1611130561.184, 1611136369.571]","[[27973.0, 17151.0, 27973.0, 17151.0]]","[[1.0, 1.0, 1.0, 1.0]]"
124,35925.0,11.0,48,3.0,"[457.0, 11501.0]","[47.0, 1.0]","[1606504015.965, 1606504487.261]","[[457.0, 11501.0, 457.0, 11501.0]]","[[47.0, 1.0, 47.0, 1.0]]"
125,36054.0,1.0,04,4.0,"[18476.0, 4219.0]","[1.0, 1.0]","[1579711908.953, 1579712291.83]","[[18476.0, 4219.0, 18476.0, 4219.0]]","[[1.0, 1.0, 1.0, 1.0]]"
126,36136.0,11.0,48,3.0,"[363.0, 15805.0]","[1.0, 1.0]","[1606463720.331, 1606463726.821]","[[363.0, 15805.0, 363.0, 15805.0]]","[[1.0, 1.0, 1.0, 1.0]]"
127,36164.0,3.0,11,1.0,"[19786.0, 3287.0]","[1.0, 1.0]","[1584031800.742, 1584032011.334]","[[19786.0, 3287.0, 19786.0, 3287.0]]","[[1.0, 1.0, 1.0, 1.0]]"
128,36371.0,1.0,05,4.0,"[19511.0, 23909.0]","[1.0, 1.0]","[1580126976.692, 1580160868.977]","[[19511.0, 23909.0, 19511.0, 23909.0]]","[[1.0, 1.0, 1.0, 1.0]]"
129,36595.0,6.0,24,2.0,"[15287.0, 10303.0]","[34.0, 1.0]","[1591745870.574, 1591746072.924]","[[15287.0, 10303.0, 15287.0, 10303.0]]","[[34.0, 1.0, 34.0, 1.0]]"
130,36761.0,12.0,53,4.0,"[27357.0, 21837.0]","[1.0, 1.0]","[1609343151.518, 1609343333.616]","[[27357.0, 21837.0, 27357.0, 21837.0]]","[[1.0, 1.0, 1.0, 1.0]]"
131,36978.0,2.0,09,4.0,"[12360.0, 4942.0]","[1.0, 1.0]","[1582900529.484, 1582900883.098]","[[12360.0, 4942.0, 12360.0, 4942.0]]","[[1.0, 1.0, 1.0, 1.0]]"
132,37049.0,6.0,24,2.0,"[26723.0, 11632.0]","[1.0, 1.0]","[1591908538.012, 1591910111.639]","[[26723.0, 11632.0, 26723.0, 11632.0]]","[[1.0, 1.0, 1.0, 1.0]]"
133,37474.0,5.0,19,1.0,"[8367.0, 12619.0, 10933.0]","[1.0, 1.0, 1.0]","[1589109830.641, 1589110137.193, 1589121155.997]","[[8367.0, 12619.0, 10933.0, 8367.0], [10933.0, 8367.0, 12619.0, 10933.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
134,37507.0,10.0,44,3.0,"[18272.0, 4485.0]","[1.0, 1.0]","[1604180936.103, 1604181464.365]","[[18272.0, 4485.0, 18272.0, 4485.0]]","[[1.0, 1.0, 1.0, 1.0]]"
135,38680.0,1.0,01,4.0,"[8613.0, 18457.0]","[1.0, 1.0]","[1609938417.738, 1609939697.239]","[[8613.0, 18457.0, 8613.0, 18457.0]]","[[1.0, 1.0, 1.0, 1.0]]"
136,38983.0,12.0,52,4.0,"[1621.0, 5031.0]","[1.0, 1.0]","[1609064651.418, 1609070903.644]","[[1621.0, 5031.0, 1621.0, 5031.0]]","[[1.0, 1.0, 1.0, 1.0]]"
137,39093.0,11.0,48,3.0,"[2808.0, 2098.0]","[1.0, 1.0]","[1606572694.66, 1606573228.734]","[[2808.0, 2098.0, 2808.0, 2098.0]]","[[1.0, 1.0, 1.0, 1.0]]"
138,39107.0,9.0,40,3.0,"[21694.0, 4258.0]","[1.0, 1.0]","[1601383117.558, 1601384054.632]","[[21694.0, 4258.0, 21694.0, 4258.0]]","[[1.0, 1.0, 1.0, 1.0]]"
139,39118.0,3.0,12,1.0,"[3822.0, 9575.0]","[1.0, 1.0]","[1584518349.352, 1584519010.241]","[[3822.0, 9575.0, 3822.0, 9575.0]]","[[1.0, 1.0, 1.0, 1.0]]"
140,39485.0,3.0,11,1.0,"[4739.0, 4739.0, 7880.0]","[1.0, 1.0, 1.0]","[1584225733.7, 1584226019.23, 1584226073.687]","[[4739.0, 4739.0, 7880.0, 4739.0], [7880.0, 4739.0, 4739.0, 7880.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
141,39579.0,1.0,02,4.0,"[15004.0, 24979.0]","[1.0, 1.0]","[1578646039.345, 1578646826.223]","[[15004.0, 24979.0, 15004.0, 24979.0]]","[[1.0, 1.0, 1.0, 1.0]]"
142,39821.0,1.0,02,4.0,"[25501.0, 7580.0]","[1.0, 1.0]","[1578599190.651, 1578599665.958]","[[25501.0, 7580.0, 25501.0, 7580.0]]","[[1.0, 1.0, 1.0, 1.0]]"
143,40050.0,5.0,22,1.0,"[4062.0, 11117.0]","[1.0, 1.0]","[1590838361.299, 1590838471.312]","[[4062.0, 11117.0, 4062.0, 11117.0]]","[[1.0, 1.0, 1.0, 1.0]]"
144,40422.0,5.0,20,1.0,"[11559.0, 10072.0]","[1.0, 1.0]","[1589519109.407, 1589519495.388]","[[11559.0, 10072.0, 11559.0, 10072.0]]","[[1.0, 1.0, 1.0, 1.0]]"
145,41342.0,10.0,44,3.0,"[1273.0, 18917.0, 3558.0]","[1.0, 1.0, 603.0]","[1604096509.999, 1604097683.168, 1604097864.017]","[[1273.0, 18917.0, 3558.0, 1273.0], [3558.0, 1273.0, 18917.0, 3558.0]]","[[1.0, 1.0, 603.0, 1.0], [603.0, 1.0, 1.0, 603.0]]"
146,41449.0,4.0,13,1.0,"[10931.0, 15140.0]","[1.0, 1.0]","[1617535994.221, 1617536385.306]","[[10931.0, 15140.0, 10931.0, 15140.0]]","[[1.0, 1.0, 1.0, 1.0]]"
147,41490.0,10.0,44,3.0,"[1755.0, 305.0]","[1.0, 1.0]","[1604090465.767, 1604091295.815]","[[1755.0, 305.0, 1755.0, 305.0]]","[[1.0, 1.0, 1.0, 1.0]]"
148,41554.0,4.0,16,1.0,"[20296.0, 11041.0]","[1.0, 1.0]","[1619262335.767, 1619262653.255]","[[20296.0, 11041.0, 20296.0, 11041.0]]","[[1.0, 1.0, 1.0, 1.0]]"
149,42380.0,11.0,48,3.0,"[16012.0, 2855.0]","[1.0, 55115.0]","[1606494296.524, 1606512199.94]","[[16012.0, 2855.0, 16012.0, 2855.0]]","[[1.0, 55115.0, 1.0, 55115.0]]"
150,43181.0,8.0,32,2.0,"[18623.0, 13673.0]","[1.0, 1.0]","[1596728093.985, 1596728277.989]","[[18623.0, 13673.0, 18623.0, 13673.0]]","[[1.0, 1.0, 1.0, 1.0]]"
151,43619.0,11.0,46,3.0,"[19712.0, 15593.0]","[1.0, 1.0]","[1604945918.178, 1604945997.711]","[[19712.0, 15593.0, 19712.0, 15593.0]]","[[1.0, 1.0, 1.0, 1.0]]"
152,44079.0,1.0,02,4.0,"[17418.0, 21029.0]","[1.0, 1.0]","[1610808370.7, 1610808751.052]","[[17418.0, 21029.0, 17418.0, 21029.0]]","[[1.0, 1.0, 1.0, 1.0]]"
153,44240.0,9.0,40,3.0,"[25283.0, 6438.0]","[1.0, 22.0]","[1601277934.16, 1601298082.15]","[[25283.0, 6438.0, 25283.0, 6438.0]]","[[1.0, 22.0, 1.0, 22.0]]"
154,44728.0,6.0,23,2.0,"[6996.0, 26970.0]","[1.0, 1.0]","[1591454606.378, 1591455081.872]","[[6996.0, 26970.0, 6996.0, 26970.0]]","[[1.0, 1.0, 1.0, 1.0]]"
155,44776.0,4.0,14,1.0,"[17949.0, 19699.0]","[1.0, 1.0]","[1618092784.232, 1618092801.421]","[[17949.0, 19699.0, 17949.0, 19699.0]]","[[1.0, 1.0, 1.0, 1.0]]"
156,45042.0,3.0,12,1.0,"[7602.0, 19355.0, 25890.0]","[1.0, 1.0, 1.0]","[1584369364.502, 1584369678.512, 1584369823.271]","[[7602.0, 19355.0, 25890.0, 7602.0], [25890.0, 7602.0, 19355.0, 25890.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
157,45081.0,10.0,44,3.0,"[13213.0, 4107.0]","[1.0, 1.0]","[1603824913.573, 1603824914.428]","[[13213.0, 4107.0, 13213.0, 4107.0]]","[[1.0, 1.0, 1.0, 1.0]]"
158,45125.0,5.0,21,1.0,"[11693.0, 22751.0]","[1.0, 1.0]","[1622387599.267, 1622392361.911]","[[11693.0, 22751.0, 11693.0, 22751.0]]","[[1.0, 1.0, 1.0, 1.0]]"
159,45228.0,12.0,49,4.0,"[20498.0, 9516.0]","[1.0, 1.0]","[1606846578.469, 1606847156.418]","[[20498.0, 9516.0, 20498.0, 9516.0]]","[[1.0, 1.0, 1.0, 1.0]]"
160,45496.0,5.0,19,1.0,"[20689.0, 2705.0, 19912.0]","[1.0, 104.0, 1.0]","[1620846227.71, 1620846379.96, 1620846479.382]","[[20689.0, 2705.0, 19912.0, 20689.0], [19912.0, 20689.0, 2705.0, 19912.0]]","[[1.0, 104.0, 1.0, 1.0], [1.0, 1.0, 104.0, 1.0]]"
161,45511.0,4.0,16,1.0,"[26897.0, 9954.0]","[1.0, 1.0]","[1587321146.186, 1587321977.043]","[[26897.0, 9954.0, 26897.0, 9954.0]]","[[1.0, 1.0, 1.0, 1.0]]"
162,45622.0,3.0,11,1.0,"[19980.0, 2809.0]","[1.0, 1.0]","[1583835183.625, 1583846845.982]","[[19980.0, 2809.0, 19980.0, 2809.0]]","[[1.0, 1.0, 1.0, 1.0]]"
163,45692.0,12.0,52,4.0,"[9440.0, 9371.0, 17702.0]","[1.0, 1.0, 1.0]","[1608799296.347, 1608799387.805, 1608799696.55]","[[9440.0, 9371.0, 17702.0, 9440.0], [17702.0, 9440.0, 9371.0, 17702.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
164,45728.0,12.0,49,4.0,"[16064.0, 13481.0]","[26229.0, 1.0]","[1607201069.195, 1607201261.026]","[[16064.0, 13481.0, 16064.0, 13481.0]]","[[26229.0, 1.0, 26229.0, 1.0]]"
165,45823.0,4.0,16,1.0,"[3140.0, 14392.0]","[80.0, 1.0]","[1619211795.774, 1619212065.315]","[[3140.0, 14392.0, 3140.0, 14392.0]]","[[80.0, 1.0, 80.0, 1.0]]"
166,46551.0,4.0,16,1.0,"[3157.0, 16658.0, 18175.0]","[1.0, 1.0, 1.0]","[1587221530.079, 1587221850.379, 1587222103.729]","[[3157.0, 16658.0, 18175.0, 3157.0], [18175.0, 3157.0, 16658.0, 18175.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
167,47015.0,1.0,02,4.0,"[17868.0, 7642.0]","[1.0, 1102.0]","[1610508835.46, 1610511399.492]","[[17868.0, 7642.0, 17868.0, 7642.0]]","[[1.0, 1102.0, 1.0, 1102.0]]"
168,47264.0,12.0,53,4.0,"[24087.0, 20519.0]","[1.0, 1.0]","[1609250668.138, 1609250984.469]","[[24087.0, 20519.0, 24087.0, 20519.0]]","[[1.0, 1.0, 1.0, 1.0]]"
169,47450.0,2.0,08,4.0,"[17022.0, 13189.0, 3438.0]","[1.0, 1.0, 1.0]","[1614051712.515, 1614051894.994, 1614052416.844]","[[17022.0, 13189.0, 3438.0, 17022.0], [3438.0, 17022.0, 13189.0, 3438.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
170,47841.0,11.0,48,3.0,"[1621.0, 15862.0]","[1.0, 1.0]","[1606479614.933, 1606480793.145]","[[1621.0, 15862.0, 1621.0, 15862.0]]","[[1.0, 1.0, 1.0, 1.0]]"
171,47862.0,3.0,13,1.0,"[10670.0, 3360.0]","[1.0, 1.0]","[1585174670.691, 1585176252.027]","[[10670.0, 3360.0, 10670.0, 3360.0]]","[[1.0, 1.0, 1.0, 1.0]]"
172,48034.0,4.0,17,1.0,"[10281.0, 22001.0]","[1.0, 1.0]","[1587362983.027, 1587364894.061]","[[10281.0, 22001.0, 10281.0, 22001.0]]","[[1.0, 1.0, 1.0, 1.0]]"
173,48236.0,3.0,13,1.0,"[451.0, 22318.0]","[1.0, 1.0]","[1585216555.826, 1585216561.969]","[[451.0, 22318.0, 451.0, 22318.0]]","[[1.0, 1.0, 1.0, 1.0]]"
174,48444.0,5.0,20,1.0,"[12958.0, 5199.0, 17740.0, 24377.0]","[1.0, 1.0, 1.0, 1.0]","[1621526301.539, 1621529567.077, 1621529661.909, 1621529864.816]","[[12958.0, 5199.0, 17740.0, 24377.0]]","[[1.0, 1.0, 1.0, 1.0]]"
175,48580.0,7.0,30,2.0,"[16660.0, 3380.0]","[1.0, 1.0]","[1595616420.352, 1595623576.228]","[[16660.0, 3380.0, 16660.0, 3380.0]]","[[1.0, 1.0, 1.0, 1.0]]"
176,49133.0,12.0,52,4.0,"[12900.0, 11672.0, 17151.0]","[1.0, 1.0, 1.0]","[1608830820.974, 1608830837.276, 1608831047.698]","[[12900.0, 11672.0, 17151.0, 12900.0], [17151.0, 12900.0, 11672.0, 17151.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
177,50590.0,9.0,39,3.0,"[21246.0, 14394.0]","[1.0, 1.0]","[1600898352.484, 1600898426.779]","[[21246.0, 14394.0, 21246.0, 14394.0]]","[[1.0, 1.0, 1.0, 1.0]]"
178,50820.0,5.0,19,1.0,"[19150.0, 20629.0]","[1.0, 1.0]","[1620802404.863, 1620802433.237]","[[19150.0, 20629.0, 19150.0, 20629.0]]","[[1.0, 1.0, 1.0, 1.0]]"
179,51110.0,2.0,05,4.0,"[26301.0, 9759.0, 4569.0, 26984.0]","[1.0, 1.0, 679.0, 1.0]","[1612224267.52, 1612224406.069, 1612224514.189, 1612224536.047]","[[26301.0, 9759.0, 4569.0, 26984.0]]","[[1.0, 1.0, 679.0, 1.0]]"
180,51451.0,1.0,01,4.0,"[20642.0, 24306.0]","[1.0, 1.0]","[1610156455.048, 1610156719.607]","[[20642.0, 24306.0, 20642.0, 24306.0]]","[[1.0, 1.0, 1.0, 1.0]]"
181,52243.0,8.0,35,2.0,"[6302.0, 27810.0, 25062.0, 25791.0]","[1.0, 1.0, 1.0, 1.0]","[1598732832.133, 1598733366.874, 1598734892.634, 1598739327.68]","[[6302.0, 27810.0, 25062.0, 25791.0]]","[[1.0, 1.0, 1.0, 1.0]]"
182,52339.0,4.0,13,1.0,"[16340.0, 4117.0, 26221.0]","[1.0, 1.0, 1.0]","[1617304919.721, 1617304976.112, 1617305048.991]","[[16340.0, 4117.0, 26221.0, 16340.0], [26221.0, 16340.0, 4117.0, 26221.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
183,52369.0,3.0,10,1.0,"[17239.0, 6976.0]","[1.0, 143.0]","[1615573586.598, 1615573781.71]","[[17239.0, 6976.0, 17239.0, 6976.0]]","[[1.0, 143.0, 1.0, 143.0]]"
184,52447.0,5.0,21,1.0,"[7468.0, 7468.0]","[1.0, 1.0]","[1622183722.165, 1622183765.48]","[[7468.0, 7468.0, 7468.0, 7468.0]]","[[1.0, 1.0, 1.0, 1.0]]"
185,53101.0,9.0,37,3.0,"[507.0, 19034.0]","[1.0, 1.0]","[1599735376.504, 1599754474.514]","[[507.0, 19034.0, 507.0, 19034.0]]","[[1.0, 1.0, 1.0, 1.0]]"
186,53206.0,5.0,19,1.0,"[14994.0, 5199.0]","[1.0, 115.0]","[1620914140.002, 1620924233.994]","[[14994.0, 5199.0, 14994.0, 5199.0]]","[[1.0, 115.0, 1.0, 115.0]]"
187,53245.0,6.0,24,2.0,"[3597.0, 26389.0]","[1.0, 1.0]","[1592048505.881, 1592048763.66]","[[3597.0, 26389.0, 3597.0, 26389.0]]","[[1.0, 1.0, 1.0, 1.0]]"
188,53352.0,9.0,39,3.0,"[22450.0, 18073.0]","[35.0, 1.0]","[1600745587.366, 1600745601.606]","[[22450.0, 18073.0, 22450.0, 18073.0]]","[[35.0, 1.0, 35.0, 1.0]]"
189,53385.0,11.0,48,3.0,"[5787.0, 26660.0]","[1.0, 1.0]","[1606508148.212, 1606508274.275]","[[5787.0, 26660.0, 5787.0, 26660.0]]","[[1.0, 1.0, 1.0, 1.0]]"
190,53409.0,9.0,36,3.0,"[8124.0, 15417.0]","[1.0, 1.0]","[1598946091.822, 1598948502.443]","[[8124.0, 15417.0, 8124.0, 15417.0]]","[[1.0, 1.0, 1.0, 1.0]]"
191,53420.0,9.0,36,3.0,"[1356.0, 16893.0]","[1.0, 1.0]","[1598962392.579, 1598962421.471]","[[1356.0, 16893.0, 1356.0, 16893.0]]","[[1.0, 1.0, 1.0, 1.0]]"
192,54023.0,5.0,22,1.0,"[6087.0, 24367.0]","[1.0, 1.0]","[1590514131.434, 1590514407.589]","[[6087.0, 24367.0, 6087.0, 24367.0]]","[[1.0, 1.0, 1.0, 1.0]]"
193,54507.0,12.0,52,4.0,"[16821.0, 1016.0]","[1.0, 1.0]","[1608953999.898, 1608984133.435]","[[16821.0, 1016.0, 16821.0, 1016.0]]","[[1.0, 1.0, 1.0, 1.0]]"
194,54794.0,5.0,19,1.0,"[25243.0, 18723.0, 18657.0, 26675.0, 761.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1620959821.765, 1620960883.174, 1620961287.782, 1620962424.472, 1620962476.973]","[[25243.0, 18723.0, 18657.0, 26675.0], [18723.0, 18657.0, 26675.0, 761.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
195,55533.0,3.0,12,1.0,"[5721.0, 17548.0, 16703.0]","[22.0, 1.0, 1.0]","[1616391076.535, 1616392759.275, 1616393454.067]","[[5721.0, 17548.0, 16703.0, 5721.0], [16703.0, 5721.0, 17548.0, 16703.0]]","[[22.0, 1.0, 1.0, 22.0], [1.0, 22.0, 1.0, 1.0]]"
196,55558.0,11.0,46,3.0,"[21187.0, 27548.0]","[1.0, 1.0]","[1605121978.01, 1605122239.954]","[[21187.0, 27548.0, 21187.0, 27548.0]]","[[1.0, 1.0, 1.0, 1.0]]"
197,55949.0,5.0,21,1.0,"[1531.0, 11226.0]","[1.0, 1.0]","[1621823108.907, 1621824017.606]","[[1531.0, 11226.0, 1531.0, 11226.0]]","[[1.0, 1.0, 1.0, 1.0]]"
198,56338.0,4.0,17,1.0,"[10236.0, 26680.0]","[1.0, 1.0]","[1619627170.31, 1619627957.504]","[[10236.0, 26680.0, 10236.0, 26680.0]]","[[1.0, 1.0, 1.0, 1.0]]"
199,56421.0,4.0,15,1.0,"[25049.0, 9352.0, 23829.0, 8858.0]","[12.0, 1.0, 1.0, 1.0]","[1618649266.464, 1618649924.935, 1618649951.896, 1618649959.693]","[[25049.0, 9352.0, 23829.0, 8858.0]]","[[12.0, 1.0, 1.0, 1.0]]"
200,56426.0,2.0,05,4.0,"[26471.0, 17826.0]","[1.0, 1.0]","[1612525667.886, 1612525780.65]","[[26471.0, 17826.0, 26471.0, 17826.0]]","[[1.0, 1.0, 1.0, 1.0]]"
201,56634.0,10.0,44,3.0,"[14197.0, 12800.0]","[1.0, 1.0]","[1604176608.087, 1604176761.985]","[[14197.0, 12800.0, 14197.0, 12800.0]]","[[1.0, 1.0, 1.0, 1.0]]"
202,56691.0,4.0,17,1.0,"[2833.0, 7282.0]","[1.0, 398.0]","[1619735880.937, 1619737910.713]","[[2833.0, 7282.0, 2833.0, 7282.0]]","[[1.0, 398.0, 1.0, 398.0]]"
203,56810.0,4.0,16,1.0,"[24409.0, 25603.0]","[1.0, 7938.0]","[1587239754.327, 1587240064.281]","[[24409.0, 25603.0, 24409.0, 25603.0]]","[[1.0, 7938.0, 1.0, 7938.0]]"
204,57021.0,5.0,21,1.0,"[24803.0, 14612.0]","[1.0, 1.0]","[1622230912.315, 1622231361.66]","[[24803.0, 14612.0, 24803.0, 14612.0]]","[[1.0, 1.0, 1.0, 1.0]]"
205,57098.0,5.0,19,1.0,"[26846.0, 11746.0]","[1.0, 1.0]","[1621161317.094, 1621161865.928]","[[26846.0, 11746.0, 26846.0, 11746.0]]","[[1.0, 1.0, 1.0, 1.0]]"
206,57281.0,10.0,42,3.0,"[9862.0, 26149.0, 13507.0, 24349.0]","[1.0, 1.0, 1.0, 1.0]","[1602581795.143, 1602581859.671, 1602582065.835, 1602582248.717]","[[9862.0, 26149.0, 13507.0, 24349.0]]","[[1.0, 1.0, 1.0, 1.0]]"
207,57344.0,9.0,38,3.0,"[14208.0, 14392.0]","[1.0, 1.0]","[1600602893.916, 1600617355.784]","[[14208.0, 14392.0, 14208.0, 14392.0]]","[[1.0, 1.0, 1.0, 1.0]]"
208,57600.0,9.0,36,3.0,"[13922.0, 21951.0]","[1.0, 111.0]","[1598962471.286, 1598962558.755]","[[13922.0, 21951.0, 13922.0, 21951.0]]","[[1.0, 111.0, 1.0, 111.0]]"
209,57853.0,11.0,48,3.0,"[3413.0, 19644.0]","[1.0, 1.0]","[1606648925.973, 1606662241.923]","[[3413.0, 19644.0, 3413.0, 19644.0]]","[[1.0, 1.0, 1.0, 1.0]]"
210,58084.0,6.0,26,2.0,"[23583.0, 5763.0]","[1.0, 1.0]","[1592925932.663, 1592926239.355]","[[23583.0, 5763.0, 23583.0, 5763.0]]","[[1.0, 1.0, 1.0, 1.0]]"
211,58180.0,5.0,21,1.0,"[27442.0, 2769.0]","[1.0, 1.0]","[1622231153.976, 1622231156.866]","[[27442.0, 2769.0, 27442.0, 2769.0]]","[[1.0, 1.0, 1.0, 1.0]]"
212,58223.0,10.0,41,3.0,"[15724.0, 11127.0]","[1.0, 1.0]","[1602355518.227, 1602357083.933]","[[15724.0, 11127.0, 15724.0, 11127.0]]","[[1.0, 1.0, 1.0, 1.0]]"
213,58322.0,10.0,44,3.0,"[16615.0, 23676.0]","[1.0, 3925.0]","[1603963632.942, 1603981858.128]","[[16615.0, 23676.0, 16615.0, 23676.0]]","[[1.0, 3925.0, 1.0, 3925.0]]"
214,58398.0,9.0,40,3.0,"[12819.0, 15554.0]","[1.0, 121.0]","[1601397370.66, 1601397445.664]","[[12819.0, 15554.0, 12819.0, 15554.0]]","[[1.0, 121.0, 1.0, 121.0]]"
215,58421.0,10.0,43,3.0,"[16660.0, 27613.0]","[1.0, 1.0]","[1603281201.308, 1603281219.825]","[[16660.0, 27613.0, 16660.0, 27613.0]]","[[1.0, 1.0, 1.0, 1.0]]"
216,58425.0,2.0,08,4.0,"[13638.0, 17711.0]","[59.0, 1.0]","[1614360609.94, 1614360639.053]","[[13638.0, 17711.0, 13638.0, 17711.0]]","[[59.0, 1.0, 59.0, 1.0]]"
217,58591.0,11.0,48,3.0,"[21624.0, 14229.0]","[883.0, 1.0]","[1606652022.777, 1606652220.413]","[[21624.0, 14229.0, 21624.0, 14229.0]]","[[883.0, 1.0, 883.0, 1.0]]"
218,58771.0,5.0,18,1.0,"[4924.0, 17641.0]","[1.0, 1.0]","[1620311173.543, 1620311698.177]","[[4924.0, 17641.0, 4924.0, 17641.0]]","[[1.0, 1.0, 1.0, 1.0]]"
219,58978.0,6.0,24,2.0,"[2239.0, 18020.0]","[1.0, 1.0]","[1591894733.525, 1591894765.177]","[[2239.0, 18020.0, 2239.0, 18020.0]]","[[1.0, 1.0, 1.0, 1.0]]"
220,59568.0,7.0,29,2.0,"[19596.0, 19596.0]","[1.0, 1.0]","[1595014965.28, 1595019545.826]","[[19596.0, 19596.0, 19596.0, 19596.0]]","[[1.0, 1.0, 1.0, 1.0]]"
221,60436.0,4.0,14,1.0,"[10896.0, 24774.0]","[1.0, 1.0]","[1618150520.549, 1618151150.22]","[[10896.0, 24774.0, 10896.0, 24774.0]]","[[1.0, 1.0, 1.0, 1.0]]"
222,60462.0,1.0,53,4.0,"[11556.0, 3844.0]","[1.0, 1.0]","[1609555939.757, 1609587620.772]","[[11556.0, 3844.0, 11556.0, 3844.0]]","[[1.0, 1.0, 1.0, 1.0]]"
223,60601.0,5.0,20,1.0,"[21719.0, 18647.0]","[1.0, 1.0]","[1621810060.17, 1621810309.162]","[[21719.0, 18647.0, 21719.0, 18647.0]]","[[1.0, 1.0, 1.0, 1.0]]"
224,61040.0,7.0,31,2.0,"[4466.0, 28106.0]","[1.0, 286.0]","[1595974878.082, 1595975054.979]","[[4466.0, 28106.0, 4466.0, 28106.0]]","[[1.0, 286.0, 1.0, 286.0]]"
225,61160.0,4.0,13,1.0,"[12401.0, 3683.0, 19868.0]","[144.0, 1.0, 1.0]","[1617284794.255, 1617284901.015, 1617284916.133]","[[12401.0, 3683.0, 19868.0, 12401.0], [19868.0, 12401.0, 3683.0, 19868.0]]","[[144.0, 1.0, 1.0, 144.0], [1.0, 144.0, 1.0, 1.0]]"
226,61374.0,6.0,26,2.0,"[26011.0, 24051.0, 24666.0]","[1.0, 1.0, 1.0]","[1592793705.779, 1592795411.726, 1592803876.416]","[[26011.0, 24051.0, 24666.0, 26011.0], [24666.0, 26011.0, 24051.0, 24666.0]]","[[1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0]]"
227,61557.0,1.0,02,4.0,"[11855.0, 21269.0]","[1.0, 1.0]","[1610562055.446, 1610562164.887]","[[11855.0, 21269.0, 11855.0, 21269.0]]","[[1.0, 1.0, 1.0, 1.0]]"
228,61853.0,4.0,14,1.0,"[7907.0, 4577.0]","[5271.0, 1.0]","[1617582024.856, 1617582226.155]","[[7907.0, 4577.0, 7907.0, 4577.0]]","[[5271.0, 1.0, 5271.0, 1.0]]"
229,62387.0,1.0,04,4.0,"[25885.0, 18065.0]","[805.0, 1.0]","[1611590626.835, 1611590631.63]","[[25885.0, 18065.0, 25885.0, 18065.0]]","[[805.0, 1.0, 805.0, 1.0]]"
230,62678.0,5.0,20,1.0,"[13115.0, 5603.0, 4549.0]","[1.0, 685.0, 1.0]","[1621440237.245, 1621440435.781, 1621442359.016]","[[13115.0, 5603.0, 4549.0, 13115.0], [4549.0, 13115.0, 5603.0, 4549.0]]","[[1.0, 685.0, 1.0, 1.0], [1.0, 1.0, 685.0, 1.0]]"
