,session_id,month,weekYear,season,item_id,duration,item_ids,durations
151,38983.0,12.0,52,4.0,"[1621.0, 5031.0]","[1.0, 1.0]","[1621.0, 5031.0, 1621.0, 5031.0]","[1.0, 1.0, 1.0, 1.0]"
152,39093.0,11.0,48,3.0,"[2808.0, 2098.0]","[1.0, 1.0]","[2808.0, 2098.0, 2808.0, 2098.0]","[1.0, 1.0, 1.0, 1.0]"
153,39107.0,9.0,40,3.0,"[21694.0, 4258.0]","[1.0, 1.0]","[21694.0, 4258.0, 21694.0, 4258.0]","[1.0, 1.0, 1.0, 1.0]"
154,39118.0,3.0,12,1.0,"[3822.0, 9575.0]","[1.0, 1.0]","[3822.0, 9575.0, 3822.0, 9575.0]","[1.0, 1.0, 1.0, 1.0]"
155,39485.0,3.0,11,1.0,"[4739.0, 4739.0, 7880.0]","[1.0, 1.0, 1.0]","[4739.0, 4739.0, 7880.0, 4739.0]","[1.0, 1.0, 1.0, 1.0]"
156,39485.0,3.0,11,1.0,"[4739.0, 4739.0, 7880.0]","[1.0, 1.0, 1.0]","[7880.0, 4739.0, 4739.0, 7880.0]","[1.0, 1.0, 1.0, 1.0]"
157,39579.0,1.0,02,4.0,"[15004.0, 24979.0]","[1.0, 1.0]","[15004.0, 24979.0, 15004.0, 24979.0]","[1.0, 1.0, 1.0, 1.0]"
158,39821.0,1.0,02,4.0,"[25501.0, 7580.0]","[1.0, 1.0]","[25501.0, 7580.0, 25501.0, 7580.0]","[1.0, 1.0, 1.0, 1.0]"
159,40050.0,5.0,22,1.0,"[4062.0, 11117.0]","[1.0, 1.0]","[4062.0, 11117.0, 4062.0, 11117.0]","[1.0, 1.0, 1.0, 1.0]"
160,40422.0,5.0,20,1.0,"[11559.0, 10072.0]","[1.0, 1.0]","[11559.0, 10072.0, 11559.0, 10072.0]","[1.0, 1.0, 1.0, 1.0]"
161,41342.0,10.0,44,3.0,"[1273.0, 18917.0, 3558.0]","[1.0, 1.0, 603.0]","[1273.0, 18917.0, 3558.0, 1273.0]","[1.0, 1.0, 603.0, 1.0]"
162,41342.0,10.0,44,3.0,"[1273.0, 18917.0, 3558.0]","[1.0, 1.0, 603.0]","[3558.0, 1273.0, 18917.0, 3558.0]","[603.0, 1.0, 1.0, 603.0]"
163,41449.0,4.0,13,1.0,"[10931.0, 15140.0]","[1.0, 1.0]","[10931.0, 15140.0, 10931.0, 15140.0]","[1.0, 1.0, 1.0, 1.0]"
164,41490.0,10.0,44,3.0,"[1755.0, 305.0]","[1.0, 1.0]","[1755.0, 305.0, 1755.0, 305.0]","[1.0, 1.0, 1.0, 1.0]"
165,41554.0,4.0,16,1.0,"[20296.0, 11041.0]","[1.0, 1.0]","[20296.0, 11041.0, 20296.0, 11041.0]","[1.0, 1.0, 1.0, 1.0]"
166,42380.0,11.0,48,3.0,"[16012.0, 2855.0]","[1.0, 55115.0]","[16012.0, 2855.0, 16012.0, 2855.0]","[1.0, 55115.0, 1.0, 55115.0]"
167,43181.0,8.0,32,2.0,"[18623.0, 13673.0]","[1.0, 1.0]","[18623.0, 13673.0, 18623.0, 13673.0]","[1.0, 1.0, 1.0, 1.0]"
168,43619.0,11.0,46,3.0,"[19712.0, 15593.0]","[1.0, 1.0]","[19712.0, 15593.0, 19712.0, 15593.0]","[1.0, 1.0, 1.0, 1.0]"
169,44079.0,1.0,02,4.0,"[17418.0, 21029.0]","[1.0, 1.0]","[17418.0, 21029.0, 17418.0, 21029.0]","[1.0, 1.0, 1.0, 1.0]"
170,44240.0,9.0,40,3.0,"[25283.0, 6438.0]","[1.0, 22.0]","[25283.0, 6438.0, 25283.0, 6438.0]","[1.0, 22.0, 1.0, 22.0]"
171,44728.0,6.0,23,2.0,"[6996.0, 26970.0]","[1.0, 1.0]","[6996.0, 26970.0, 6996.0, 26970.0]","[1.0, 1.0, 1.0, 1.0]"
172,44776.0,4.0,14,1.0,"[17949.0, 19699.0]","[1.0, 1.0]","[17949.0, 19699.0, 17949.0, 19699.0]","[1.0, 1.0, 1.0, 1.0]"
173,45042.0,3.0,12,1.0,"[7602.0, 19355.0, 25890.0]","[1.0, 1.0, 1.0]","[7602.0, 19355.0, 25890.0, 7602.0]","[1.0, 1.0, 1.0, 1.0]"
174,45042.0,3.0,12,1.0,"[7602.0, 19355.0, 25890.0]","[1.0, 1.0, 1.0]","[25890.0, 7602.0, 19355.0, 25890.0]","[1.0, 1.0, 1.0, 1.0]"
175,45081.0,10.0,44,3.0,"[13213.0, 4107.0]","[1.0, 1.0]","[13213.0, 4107.0, 13213.0, 4107.0]","[1.0, 1.0, 1.0, 1.0]"
176,45125.0,5.0,21,1.0,"[11693.0, 22751.0]","[1.0, 1.0]","[11693.0, 22751.0, 11693.0, 22751.0]","[1.0, 1.0, 1.0, 1.0]"
177,45228.0,12.0,49,4.0,"[20498.0, 9516.0]","[1.0, 1.0]","[20498.0, 9516.0, 20498.0, 9516.0]","[1.0, 1.0, 1.0, 1.0]"
178,45496.0,5.0,19,1.0,"[20689.0, 2705.0, 19912.0]","[1.0, 104.0, 1.0]","[20689.0, 2705.0, 19912.0, 20689.0]","[1.0, 104.0, 1.0, 1.0]"
179,45496.0,5.0,19,1.0,"[20689.0, 2705.0, 19912.0]","[1.0, 104.0, 1.0]","[19912.0, 20689.0, 2705.0, 19912.0]","[1.0, 1.0, 104.0, 1.0]"
180,45511.0,4.0,16,1.0,"[26897.0, 9954.0]","[1.0, 1.0]","[26897.0, 9954.0, 26897.0, 9954.0]","[1.0, 1.0, 1.0, 1.0]"
181,45622.0,3.0,11,1.0,"[19980.0, 2809.0]","[1.0, 1.0]","[19980.0, 2809.0, 19980.0, 2809.0]","[1.0, 1.0, 1.0, 1.0]"
182,45692.0,12.0,52,4.0,"[9440.0, 9371.0, 17702.0]","[1.0, 1.0, 1.0]","[9440.0, 9371.0, 17702.0, 9440.0]","[1.0, 1.0, 1.0, 1.0]"
183,45692.0,12.0,52,4.0,"[9440.0, 9371.0, 17702.0]","[1.0, 1.0, 1.0]","[17702.0, 9440.0, 9371.0, 17702.0]","[1.0, 1.0, 1.0, 1.0]"
184,45728.0,12.0,49,4.0,"[16064.0, 13481.0]","[26229.0, 1.0]","[16064.0, 13481.0, 16064.0, 13481.0]","[26229.0, 1.0, 26229.0, 1.0]"
185,45823.0,4.0,16,1.0,"[3140.0, 14392.0]","[80.0, 1.0]","[3140.0, 14392.0, 3140.0, 14392.0]","[80.0, 1.0, 80.0, 1.0]"
186,46551.0,4.0,16,1.0,"[3157.0, 16658.0, 18175.0]","[1.0, 1.0, 1.0]","[3157.0, 16658.0, 18175.0, 3157.0]","[1.0, 1.0, 1.0, 1.0]"
187,46551.0,4.0,16,1.0,"[3157.0, 16658.0, 18175.0]","[1.0, 1.0, 1.0]","[18175.0, 3157.0, 16658.0, 18175.0]","[1.0, 1.0, 1.0, 1.0]"
188,47015.0,1.0,02,4.0,"[17868.0, 7642.0]","[1.0, 1102.0]","[17868.0, 7642.0, 17868.0, 7642.0]","[1.0, 1102.0, 1.0, 1102.0]"
189,47264.0,12.0,53,4.0,"[24087.0, 20519.0]","[1.0, 1.0]","[24087.0, 20519.0, 24087.0, 20519.0]","[1.0, 1.0, 1.0, 1.0]"
190,47450.0,2.0,08,4.0,"[17022.0, 13189.0, 3438.0]","[1.0, 1.0, 1.0]","[17022.0, 13189.0, 3438.0, 17022.0]","[1.0, 1.0, 1.0, 1.0]"
191,47450.0,2.0,08,4.0,"[17022.0, 13189.0, 3438.0]","[1.0, 1.0, 1.0]","[3438.0, 17022.0, 13189.0, 3438.0]","[1.0, 1.0, 1.0, 1.0]"
192,47841.0,11.0,48,3.0,"[1621.0, 15862.0]","[1.0, 1.0]","[1621.0, 15862.0, 1621.0, 15862.0]","[1.0, 1.0, 1.0, 1.0]"
193,47862.0,3.0,13,1.0,"[10670.0, 3360.0]","[1.0, 1.0]","[10670.0, 3360.0, 10670.0, 3360.0]","[1.0, 1.0, 1.0, 1.0]"
194,48034.0,4.0,17,1.0,"[10281.0, 22001.0]","[1.0, 1.0]","[10281.0, 22001.0, 10281.0, 22001.0]","[1.0, 1.0, 1.0, 1.0]"
195,48236.0,3.0,13,1.0,"[451.0, 22318.0]","[1.0, 1.0]","[451.0, 22318.0, 451.0, 22318.0]","[1.0, 1.0, 1.0, 1.0]"
196,48444.0,5.0,20,1.0,"[12958.0, 5199.0, 17740.0, 24377.0]","[1.0, 1.0, 1.0, 1.0]","[12958.0, 5199.0, 17740.0, 24377.0]","[1.0, 1.0, 1.0, 1.0]"
197,48580.0,7.0,30,2.0,"[16660.0, 3380.0]","[1.0, 1.0]","[16660.0, 3380.0, 16660.0, 3380.0]","[1.0, 1.0, 1.0, 1.0]"
198,49133.0,12.0,52,4.0,"[12900.0, 11672.0, 17151.0]","[1.0, 1.0, 1.0]","[12900.0, 11672.0, 17151.0, 12900.0]","[1.0, 1.0, 1.0, 1.0]"
199,49133.0,12.0,52,4.0,"[12900.0, 11672.0, 17151.0]","[1.0, 1.0, 1.0]","[17151.0, 12900.0, 11672.0, 17151.0]","[1.0, 1.0, 1.0, 1.0]"
200,50590.0,9.0,39,3.0,"[21246.0, 14394.0]","[1.0, 1.0]","[21246.0, 14394.0, 21246.0, 14394.0]","[1.0, 1.0, 1.0, 1.0]"
201,50820.0,5.0,19,1.0,"[19150.0, 20629.0]","[1.0, 1.0]","[19150.0, 20629.0, 19150.0, 20629.0]","[1.0, 1.0, 1.0, 1.0]"
202,51110.0,2.0,05,4.0,"[26301.0, 9759.0, 4569.0, 26984.0]","[1.0, 1.0, 679.0, 1.0]","[26301.0, 9759.0, 4569.0, 26984.0]","[1.0, 1.0, 679.0, 1.0]"
203,51451.0,1.0,01,4.0,"[20642.0, 24306.0]","[1.0, 1.0]","[20642.0, 24306.0, 20642.0, 24306.0]","[1.0, 1.0, 1.0, 1.0]"
204,52243.0,8.0,35,2.0,"[6302.0, 27810.0, 25062.0, 25791.0]","[1.0, 1.0, 1.0, 1.0]","[6302.0, 27810.0, 25062.0, 25791.0]","[1.0, 1.0, 1.0, 1.0]"
205,52339.0,4.0,13,1.0,"[16340.0, 4117.0, 26221.0]","[1.0, 1.0, 1.0]","[16340.0, 4117.0, 26221.0, 16340.0]","[1.0, 1.0, 1.0, 1.0]"
206,52339.0,4.0,13,1.0,"[16340.0, 4117.0, 26221.0]","[1.0, 1.0, 1.0]","[26221.0, 16340.0, 4117.0, 26221.0]","[1.0, 1.0, 1.0, 1.0]"
207,52369.0,3.0,10,1.0,"[17239.0, 6976.0]","[1.0, 143.0]","[17239.0, 6976.0, 17239.0, 6976.0]","[1.0, 143.0, 1.0, 143.0]"
208,52447.0,5.0,21,1.0,"[7468.0, 7468.0]","[1.0, 1.0]","[7468.0, 7468.0, 7468.0, 7468.0]","[1.0, 1.0, 1.0, 1.0]"
209,53101.0,9.0,37,3.0,"[507.0, 19034.0]","[1.0, 1.0]","[507.0, 19034.0, 507.0, 19034.0]","[1.0, 1.0, 1.0, 1.0]"
210,53206.0,5.0,19,1.0,"[14994.0, 5199.0]","[1.0, 115.0]","[14994.0, 5199.0, 14994.0, 5199.0]","[1.0, 115.0, 1.0, 115.0]"
211,53245.0,6.0,24,2.0,"[3597.0, 26389.0]","[1.0, 1.0]","[3597.0, 26389.0, 3597.0, 26389.0]","[1.0, 1.0, 1.0, 1.0]"
212,53352.0,9.0,39,3.0,"[22450.0, 18073.0]","[35.0, 1.0]","[22450.0, 18073.0, 22450.0, 18073.0]","[35.0, 1.0, 35.0, 1.0]"
213,53385.0,11.0,48,3.0,"[5787.0, 26660.0]","[1.0, 1.0]","[5787.0, 26660.0, 5787.0, 26660.0]","[1.0, 1.0, 1.0, 1.0]"
214,53409.0,9.0,36,3.0,"[8124.0, 15417.0]","[1.0, 1.0]","[8124.0, 15417.0, 8124.0, 15417.0]","[1.0, 1.0, 1.0, 1.0]"
215,53420.0,9.0,36,3.0,"[1356.0, 16893.0]","[1.0, 1.0]","[1356.0, 16893.0, 1356.0, 16893.0]","[1.0, 1.0, 1.0, 1.0]"
216,54023.0,5.0,22,1.0,"[6087.0, 24367.0]","[1.0, 1.0]","[6087.0, 24367.0, 6087.0, 24367.0]","[1.0, 1.0, 1.0, 1.0]"
217,54507.0,12.0,52,4.0,"[16821.0, 1016.0]","[1.0, 1.0]","[16821.0, 1016.0, 16821.0, 1016.0]","[1.0, 1.0, 1.0, 1.0]"
218,54794.0,5.0,19,1.0,"[25243.0, 18723.0, 18657.0, 26675.0, 761.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[25243.0, 18723.0, 18657.0, 26675.0]","[1.0, 1.0, 1.0, 1.0]"
219,54794.0,5.0,19,1.0,"[25243.0, 18723.0, 18657.0, 26675.0, 761.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[18723.0, 18657.0, 26675.0, 761.0]","[1.0, 1.0, 1.0, 1.0]"
220,55533.0,3.0,12,1.0,"[5721.0, 17548.0, 16703.0]","[22.0, 1.0, 1.0]","[5721.0, 17548.0, 16703.0, 5721.0]","[22.0, 1.0, 1.0, 22.0]"
221,55533.0,3.0,12,1.0,"[5721.0, 17548.0, 16703.0]","[22.0, 1.0, 1.0]","[16703.0, 5721.0, 17548.0, 16703.0]","[1.0, 22.0, 1.0, 1.0]"
222,55558.0,11.0,46,3.0,"[21187.0, 27548.0]","[1.0, 1.0]","[21187.0, 27548.0, 21187.0, 27548.0]","[1.0, 1.0, 1.0, 1.0]"
223,55949.0,5.0,21,1.0,"[1531.0, 11226.0]","[1.0, 1.0]","[1531.0, 11226.0, 1531.0, 11226.0]","[1.0, 1.0, 1.0, 1.0]"
224,56338.0,4.0,17,1.0,"[10236.0, 26680.0]","[1.0, 1.0]","[10236.0, 26680.0, 10236.0, 26680.0]","[1.0, 1.0, 1.0, 1.0]"
225,56421.0,4.0,15,1.0,"[25049.0, 9352.0, 23829.0, 8858.0]","[12.0, 1.0, 1.0, 1.0]","[25049.0, 9352.0, 23829.0, 8858.0]","[12.0, 1.0, 1.0, 1.0]"
226,56426.0,2.0,05,4.0,"[26471.0, 17826.0]","[1.0, 1.0]","[26471.0, 17826.0, 26471.0, 17826.0]","[1.0, 1.0, 1.0, 1.0]"
227,56634.0,10.0,44,3.0,"[14197.0, 12800.0]","[1.0, 1.0]","[14197.0, 12800.0, 14197.0, 12800.0]","[1.0, 1.0, 1.0, 1.0]"
228,56691.0,4.0,17,1.0,"[2833.0, 7282.0]","[1.0, 398.0]","[2833.0, 7282.0, 2833.0, 7282.0]","[1.0, 398.0, 1.0, 398.0]"
229,56810.0,4.0,16,1.0,"[24409.0, 25603.0]","[1.0, 7938.0]","[24409.0, 25603.0, 24409.0, 25603.0]","[1.0, 7938.0, 1.0, 7938.0]"
230,57021.0,5.0,21,1.0,"[24803.0, 14612.0]","[1.0, 1.0]","[24803.0, 14612.0, 24803.0, 14612.0]","[1.0, 1.0, 1.0, 1.0]"
231,57098.0,5.0,19,1.0,"[26846.0, 11746.0]","[1.0, 1.0]","[26846.0, 11746.0, 26846.0, 11746.0]","[1.0, 1.0, 1.0, 1.0]"
232,57281.0,10.0,42,3.0,"[9862.0, 26149.0, 13507.0, 24349.0]","[1.0, 1.0, 1.0, 1.0]","[9862.0, 26149.0, 13507.0, 24349.0]","[1.0, 1.0, 1.0, 1.0]"
233,57344.0,9.0,38,3.0,"[14208.0, 14392.0]","[1.0, 1.0]","[14208.0, 14392.0, 14208.0, 14392.0]","[1.0, 1.0, 1.0, 1.0]"
234,57600.0,9.0,36,3.0,"[13922.0, 21951.0]","[1.0, 111.0]","[13922.0, 21951.0, 13922.0, 21951.0]","[1.0, 111.0, 1.0, 111.0]"
235,57853.0,11.0,48,3.0,"[3413.0, 19644.0]","[1.0, 1.0]","[3413.0, 19644.0, 3413.0, 19644.0]","[1.0, 1.0, 1.0, 1.0]"
236,58084.0,6.0,26,2.0,"[23583.0, 5763.0]","[1.0, 1.0]","[23583.0, 5763.0, 23583.0, 5763.0]","[1.0, 1.0, 1.0, 1.0]"
237,58180.0,5.0,21,1.0,"[27442.0, 2769.0]","[1.0, 1.0]","[27442.0, 2769.0, 27442.0, 2769.0]","[1.0, 1.0, 1.0, 1.0]"
238,58223.0,10.0,41,3.0,"[15724.0, 11127.0]","[1.0, 1.0]","[15724.0, 11127.0, 15724.0, 11127.0]","[1.0, 1.0, 1.0, 1.0]"
239,58322.0,10.0,44,3.0,"[16615.0, 23676.0]","[1.0, 3925.0]","[16615.0, 23676.0, 16615.0, 23676.0]","[1.0, 3925.0, 1.0, 3925.0]"
240,58398.0,9.0,40,3.0,"[12819.0, 15554.0]","[1.0, 121.0]","[12819.0, 15554.0, 12819.0, 15554.0]","[1.0, 121.0, 1.0, 121.0]"
241,58421.0,10.0,43,3.0,"[16660.0, 27613.0]","[1.0, 1.0]","[16660.0, 27613.0, 16660.0, 27613.0]","[1.0, 1.0, 1.0, 1.0]"
242,58425.0,2.0,08,4.0,"[13638.0, 17711.0]","[59.0, 1.0]","[13638.0, 17711.0, 13638.0, 17711.0]","[59.0, 1.0, 59.0, 1.0]"
243,58591.0,11.0,48,3.0,"[21624.0, 14229.0]","[883.0, 1.0]","[21624.0, 14229.0, 21624.0, 14229.0]","[883.0, 1.0, 883.0, 1.0]"
244,58771.0,5.0,18,1.0,"[4924.0, 17641.0]","[1.0, 1.0]","[4924.0, 17641.0, 4924.0, 17641.0]","[1.0, 1.0, 1.0, 1.0]"
245,58978.0,6.0,24,2.0,"[2239.0, 18020.0]","[1.0, 1.0]","[2239.0, 18020.0, 2239.0, 18020.0]","[1.0, 1.0, 1.0, 1.0]"
246,59568.0,7.0,29,2.0,"[19596.0, 19596.0]","[1.0, 1.0]","[19596.0, 19596.0, 19596.0, 19596.0]","[1.0, 1.0, 1.0, 1.0]"
247,60436.0,4.0,14,1.0,"[10896.0, 24774.0]","[1.0, 1.0]","[10896.0, 24774.0, 10896.0, 24774.0]","[1.0, 1.0, 1.0, 1.0]"
248,60462.0,1.0,53,4.0,"[11556.0, 3844.0]","[1.0, 1.0]","[11556.0, 3844.0, 11556.0, 3844.0]","[1.0, 1.0, 1.0, 1.0]"
249,60601.0,5.0,20,1.0,"[21719.0, 18647.0]","[1.0, 1.0]","[21719.0, 18647.0, 21719.0, 18647.0]","[1.0, 1.0, 1.0, 1.0]"
250,61040.0,7.0,31,2.0,"[4466.0, 28106.0]","[1.0, 286.0]","[4466.0, 28106.0, 4466.0, 28106.0]","[1.0, 286.0, 1.0, 286.0]"
251,61160.0,4.0,13,1.0,"[12401.0, 3683.0, 19868.0]","[144.0, 1.0, 1.0]","[12401.0, 3683.0, 19868.0, 12401.0]","[144.0, 1.0, 1.0, 144.0]"
252,61160.0,4.0,13,1.0,"[12401.0, 3683.0, 19868.0]","[144.0, 1.0, 1.0]","[19868.0, 12401.0, 3683.0, 19868.0]","[1.0, 144.0, 1.0, 1.0]"
253,61374.0,6.0,26,2.0,"[26011.0, 24051.0, 24666.0]","[1.0, 1.0, 1.0]","[26011.0, 24051.0, 24666.0, 26011.0]","[1.0, 1.0, 1.0, 1.0]"
254,61374.0,6.0,26,2.0,"[26011.0, 24051.0, 24666.0]","[1.0, 1.0, 1.0]","[24666.0, 26011.0, 24051.0, 24666.0]","[1.0, 1.0, 1.0, 1.0]"
255,61557.0,1.0,02,4.0,"[11855.0, 21269.0]","[1.0, 1.0]","[11855.0, 21269.0, 11855.0, 21269.0]","[1.0, 1.0, 1.0, 1.0]"
256,61853.0,4.0,14,1.0,"[7907.0, 4577.0]","[5271.0, 1.0]","[7907.0, 4577.0, 7907.0, 4577.0]","[5271.0, 1.0, 5271.0, 1.0]"
257,62387.0,1.0,04,4.0,"[25885.0, 18065.0]","[805.0, 1.0]","[25885.0, 18065.0, 25885.0, 18065.0]","[805.0, 1.0, 805.0, 1.0]"
258,62678.0,5.0,20,1.0,"[13115.0, 5603.0, 4549.0]","[1.0, 685.0, 1.0]","[13115.0, 5603.0, 4549.0, 13115.0]","[1.0, 685.0, 1.0, 1.0]"
259,62678.0,5.0,20,1.0,"[13115.0, 5603.0, 4549.0]","[1.0, 685.0, 1.0]","[4549.0, 13115.0, 5603.0, 4549.0]","[1.0, 1.0, 685.0, 1.0]"
260,62684.0,9.0,39,3.0,"[23701.0, 24830.0]","[775.0, 1.0]","[23701.0, 24830.0, 23701.0, 24830.0]","[775.0, 1.0, 775.0, 1.0]"
261,63020.0,3.0,09,1.0,"[11573.0, 14306.0]","[1.0, 1.0]","[11573.0, 14306.0, 11573.0, 14306.0]","[1.0, 1.0, 1.0, 1.0]"
262,63081.0,1.0,03,4.0,"[23772.0, 10055.0]","[1.0, 1.0]","[23772.0, 10055.0, 23772.0, 10055.0]","[1.0, 1.0, 1.0, 1.0]"
263,63350.0,11.0,47,3.0,"[1992.0, 19098.0]","[1.0, 1.0]","[1992.0, 19098.0, 1992.0, 19098.0]","[1.0, 1.0, 1.0, 1.0]"
264,63470.0,8.0,36,2.0,"[23972.0, 20033.0]","[1.0, 1.0]","[23972.0, 20033.0, 23972.0, 20033.0]","[1.0, 1.0, 1.0, 1.0]"
265,63652.0,6.0,23,2.0,"[759.0, 25747.0]","[759.0, 1.0]","[759.0, 25747.0, 759.0, 25747.0]","[759.0, 1.0, 759.0, 1.0]"
266,63851.0,12.0,52,4.0,"[2479.0, 944.0]","[901.0, 1.0]","[2479.0, 944.0, 2479.0, 944.0]","[901.0, 1.0, 901.0, 1.0]"
267,64330.0,5.0,21,1.0,"[4267.0, 14136.0, 6625.0]","[1.0, 1.0, 1.0]","[4267.0, 14136.0, 6625.0, 4267.0]","[1.0, 1.0, 1.0, 1.0]"
268,64330.0,5.0,21,1.0,"[4267.0, 14136.0, 6625.0]","[1.0, 1.0, 1.0]","[6625.0, 4267.0, 14136.0, 6625.0]","[1.0, 1.0, 1.0, 1.0]"
269,64367.0,2.0,09,4.0,"[7328.0, 19250.0]","[1.0, 1.0]","[7328.0, 19250.0, 7328.0, 19250.0]","[1.0, 1.0, 1.0, 1.0]"
270,64534.0,11.0,45,3.0,"[9862.0, 9356.0, 21588.0]","[1.0, 1.0, 1.0]","[9862.0, 9356.0, 21588.0, 9862.0]","[1.0, 1.0, 1.0, 1.0]"
271,64534.0,11.0,45,3.0,"[9862.0, 9356.0, 21588.0]","[1.0, 1.0, 1.0]","[21588.0, 9862.0, 9356.0, 21588.0]","[1.0, 1.0, 1.0, 1.0]"
272,64731.0,9.0,40,3.0,"[25705.0, 756.0, 12342.0]","[1.0, 1.0, 1.0]","[25705.0, 756.0, 12342.0, 25705.0]","[1.0, 1.0, 1.0, 1.0]"
273,64731.0,9.0,40,3.0,"[25705.0, 756.0, 12342.0]","[1.0, 1.0, 1.0]","[12342.0, 25705.0, 756.0, 12342.0]","[1.0, 1.0, 1.0, 1.0]"
274,64953.0,8.0,34,2.0,"[7532.0, 1880.0]","[1.0, 1.0]","[7532.0, 1880.0, 7532.0, 1880.0]","[1.0, 1.0, 1.0, 1.0]"
275,66041.0,1.0,53,4.0,"[8008.0, 2259.0]","[1547.0, 1.0]","[8008.0, 2259.0, 8008.0, 2259.0]","[1547.0, 1.0, 1547.0, 1.0]"
276,66664.0,1.0,03,4.0,"[277.0, 21286.0]","[1.0, 1.0]","[277.0, 21286.0, 277.0, 21286.0]","[1.0, 1.0, 1.0, 1.0]"
277,67244.0,3.0,12,1.0,"[10314.0, 26836.0]","[1.0, 123.0]","[10314.0, 26836.0, 10314.0, 26836.0]","[1.0, 123.0, 1.0, 123.0]"
278,67945.0,8.0,35,2.0,"[9295.0, 18705.0, 7100.0]","[1.0, 1.0, 1.0]","[9295.0, 18705.0, 7100.0, 9295.0]","[1.0, 1.0, 1.0, 1.0]"
279,67945.0,8.0,35,2.0,"[9295.0, 18705.0, 7100.0]","[1.0, 1.0, 1.0]","[7100.0, 9295.0, 18705.0, 7100.0]","[1.0, 1.0, 1.0, 1.0]"
280,68150.0,5.0,20,1.0,"[24370.0, 2646.0]","[1.0, 1.0]","[24370.0, 2646.0, 24370.0, 2646.0]","[1.0, 1.0, 1.0, 1.0]"
281,69052.0,2.0,08,4.0,"[11568.0, 4073.0]","[1.0, 92.0]","[11568.0, 4073.0, 11568.0, 4073.0]","[1.0, 92.0, 1.0, 92.0]"
282,69924.0,8.0,32,2.0,"[16620.0, 21431.0]","[1.0, 1.0]","[16620.0, 21431.0, 16620.0, 21431.0]","[1.0, 1.0, 1.0, 1.0]"
283,69969.0,9.0,36,3.0,"[24289.0, 7370.0]","[1.0, 1.0]","[24289.0, 7370.0, 24289.0, 7370.0]","[1.0, 1.0, 1.0, 1.0]"
284,70348.0,3.0,13,1.0,"[6115.0, 1323.0]","[161.0, 1.0]","[6115.0, 1323.0, 6115.0, 1323.0]","[161.0, 1.0, 161.0, 1.0]"
285,70425.0,12.0,50,4.0,"[24918.0, 4209.0]","[1.0, 1.0]","[24918.0, 4209.0, 24918.0, 4209.0]","[1.0, 1.0, 1.0, 1.0]"
286,70853.0,4.0,13,1.0,"[24150.0, 18424.0]","[1.0, 1.0]","[24150.0, 18424.0, 24150.0, 18424.0]","[1.0, 1.0, 1.0, 1.0]"
287,71445.0,12.0,49,4.0,"[14542.0, 4374.0]","[1.0, 1.0]","[14542.0, 4374.0, 14542.0, 4374.0]","[1.0, 1.0, 1.0, 1.0]"
288,72181.0,10.0,41,3.0,"[4635.0, 19454.0]","[1.0, 1.0]","[4635.0, 19454.0, 4635.0, 19454.0]","[1.0, 1.0, 1.0, 1.0]"
289,72233.0,1.0,01,4.0,"[2947.0, 19182.0]","[1.0, 69.0]","[2947.0, 19182.0, 2947.0, 19182.0]","[1.0, 69.0, 1.0, 69.0]"
290,72621.0,2.0,08,4.0,"[8692.0, 18467.0, 9453.0, 11196.0]","[1.0, 1.0, 1.0, 1.0]","[8692.0, 18467.0, 9453.0, 11196.0]","[1.0, 1.0, 1.0, 1.0]"
291,73045.0,9.0,37,3.0,"[27690.0, 5498.0]","[1.0, 842.0]","[27690.0, 5498.0, 27690.0, 5498.0]","[1.0, 842.0, 1.0, 842.0]"
292,73269.0,2.0,07,4.0,"[25007.0, 7842.0]","[1.0, 20721.0]","[25007.0, 7842.0, 25007.0, 7842.0]","[1.0, 20721.0, 1.0, 20721.0]"
293,73304.0,8.0,32,2.0,"[12585.0, 1352.0]","[1.0, 1.0]","[12585.0, 1352.0, 12585.0, 1352.0]","[1.0, 1.0, 1.0, 1.0]"
294,73753.0,5.0,18,1.0,"[5288.0, 1350.0]","[4202.0, 1.0]","[5288.0, 1350.0, 5288.0, 1350.0]","[4202.0, 1.0, 4202.0, 1.0]"
295,73814.0,3.0,09,1.0,"[12540.0, 22603.0]","[1.0, 1.0]","[12540.0, 22603.0, 12540.0, 22603.0]","[1.0, 1.0, 1.0, 1.0]"
296,74065.0,3.0,09,1.0,"[21577.0, 2646.0]","[1.0, 1.0]","[21577.0, 2646.0, 21577.0, 2646.0]","[1.0, 1.0, 1.0, 1.0]"
297,74507.0,2.0,08,4.0,"[1495.0, 13709.0]","[1.0, 1.0]","[1495.0, 13709.0, 1495.0, 13709.0]","[1.0, 1.0, 1.0, 1.0]"
298,74709.0,12.0,53,4.0,"[15037.0, 25059.0]","[1.0, 229.0]","[15037.0, 25059.0, 15037.0, 25059.0]","[1.0, 229.0, 1.0, 229.0]"
299,74996.0,1.0,02,4.0,"[24087.0, 10681.0]","[1.0, 1.0]","[24087.0, 10681.0, 24087.0, 10681.0]","[1.0, 1.0, 1.0, 1.0]"
300,75233.0,7.0,29,2.0,"[11619.0, 11619.0]","[15.0, 1.0]","[11619.0, 11619.0, 11619.0, 11619.0]","[15.0, 1.0, 15.0, 1.0]"
